,document.id,user_id,business_id,stars,useful,funny,cool
494,494,3cC726zwgerKNNasnidAww,0xbfoylmBOjoKKYDwawTkw,2,3,3,2
495,495,5NDk-q5mv8PIDvz83HwMVg,0xbfoylmBOjoKKYDwawTkw,1,3,1,2
496,496,6cmLcsKtyzDwPvkYckD3hg,0xbfoylmBOjoKKYDwawTkw,3,1,1,1
497,497,DwIetk5y9m6AypCjPux6RQ,0xbfoylmBOjoKKYDwawTkw,4,3,2,2
498,498,Q4Qfu-3vYtL1LRm2X1b0Gg,0xbfoylmBOjoKKYDwawTkw,2,5,4,5
499,499,UkCKpbtAp0odLmMNXz6M-Q,0xbfoylmBOjoKKYDwawTkw,4,1,1,1
500,500,RBZ_kMjowV0t6_nv2UKaDQ,0xbfoylmBOjoKKYDwawTkw,3,8,3,3
501,501,CzPjZTdiRsNHew882g4eAw,0xbfoylmBOjoKKYDwawTkw,4,4,1,1
502,502,2muqQ2k4gFIdw_GRtojoJQ,0xbfoylmBOjoKKYDwawTkw,2,1,1,3
503,503,YpGt3hdq5adPlEFn9fQ2Zw,0xbfoylmBOjoKKYDwawTkw,5,10,11,7
504,504,l_twFfB9jCKnZtWuxGXq5Q,0xbfoylmBOjoKKYDwawTkw,1,2,1,1
505,505,vl6LSdRDoIU62HhTmKfOtA,0xbfoylmBOjoKKYDwawTkw,1,4,1,2
506,506,SsYDYuT792irBRoGpcOmrA,0xbfoylmBOjoKKYDwawTkw,4,2,1,1
507,507,MVvWOlVgOfRAtP41-A-g2w,0xbfoylmBOjoKKYDwawTkw,5,5,1,4
508,508,YKNsFxoj6lGR7Sm2do7XSw,0xbfoylmBOjoKKYDwawTkw,4,1,1,1
509,509,n9-XwgSU74qTFdTCN5oreQ,0xbfoylmBOjoKKYDwawTkw,5,1,1,1
510,510,ziOuW2AXQ8A84fDbIqosiA,0JKOkyQhx53MD6MvzRPz3g,1,0,0,0
511,511,7PiRdxYF-Uvzn2fHqdtU1Q,0JKOkyQhx53MD6MvzRPz3g,4,1,0,0
512,512,3gRfkaVcEWri-Ju7OQX7uQ,0JKOkyQhx53MD6MvzRPz3g,4,0,0,0
513,513,LaO4FZ2yPbqRjlv6QoaUJQ,GB24VOqMSaZJrIYfrRMlIw,4,1,0,0
514,514,P88FbzC7158znUGsJYcXkg,GB24VOqMSaZJrIYfrRMlIw,4,1,0,0
515,515,CA1N8B5ZkSiUJeOXYcWImg,GB24VOqMSaZJrIYfrRMlIw,5,2,2,2
516,516,1tichW6UOzetCnGpxdlfNw,GB24VOqMSaZJrIYfrRMlIw,1,0,0,0
517,517,fCy3NDnKVRHC9rfUfqA3qA,GB24VOqMSaZJrIYfrRMlIw,5,0,0,0
518,518,lJsV5pxonVoCFvCkc0XhJQ,GB24VOqMSaZJrIYfrRMlIw,1,0,0,0
519,519,InkgaUH9iMHpPxaJ5C3Gjg,9JTkh1D7u9fRBohglQRL0w,1,0,0,0
520,520,dKCEIzXWKjQoorZ4R6PBvg,9JTkh1D7u9fRBohglQRL0w,1,0,0,0
521,521,ZasN7qslGrIlAuOP1mTDuA,9JTkh1D7u9fRBohglQRL0w,4,0,0,0
522,522,buq0gUjVqYjS-AuzBvvTzw,9JTkh1D7u9fRBohglQRL0w,2,0,0,0
523,523,ffPY_bHX8vLebHu8LBEqfg,9JTkh1D7u9fRBohglQRL0w,4,1,0,0
524,524,yKF3gzA8MxJO54RA-S2Uxg,9JTkh1D7u9fRBohglQRL0w,1,0,0,0
525,525,MU7_vY0ObosoJX_tJGD2WA,DaYA84gx1p7TvtsW14NuAw,3,1,0,0
526,526,H2cghQJwwannsaQzjOiZlg,DaYA84gx1p7TvtsW14NuAw,3,0,0,1
527,527,CxDOIDnH8gp9KXzpBHJYXw,DaYA84gx1p7TvtsW14NuAw,2,1,0,1
528,528,7-WeMrvOxCH3oJfEWkC5rw,DaYA84gx1p7TvtsW14NuAw,3,1,1,2
529,529,HNsPd1ieGqZ3lvpjDhcd3A,DaYA84gx1p7TvtsW14NuAw,3,0,0,0
530,530,TgY-r60ug02xWCIZn0Ltmg,DaYA84gx1p7TvtsW14NuAw,4,0,0,0
531,531,IgPXs-Vpd3p_POXau4szFg,DaYA84gx1p7TvtsW14NuAw,4,2,0,1
532,532,xVV86BToDOQGxE1gt9MMvg,DaYA84gx1p7TvtsW14NuAw,2,0,1,0
533,533,p7KpwlPgfpUPQGeD-8bCvw,DaYA84gx1p7TvtsW14NuAw,4,0,0,0
534,534,C8W0VzsXaTg4YvciNTy3bg,DaYA84gx1p7TvtsW14NuAw,3,0,0,1
535,535,tDG1lcKXsMDdoepTeoriXA,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
536,536,t8c8345b1OMGn_OCtfX81w,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
537,537,KR8wn-WexYfU-zeVkV-9TA,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
538,538,kWGLlUBK93f4PdRMVVUe1g,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
539,539,oxhATw51doAx5z-2H0h2Qg,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
540,540,tOplTv2njld2dzMe7qdTvw,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
541,541,ww4tDDd-k2RgsR2Aun9LNQ,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
542,542,J_-69KRB_HcMC5jCC1jLxg,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
543,543,8RBJh17tDHg4pjmFClDnng,2hkQ5S6L_D7yX3pWtPw2Ww,5,1,1,1
544,544,3AcEIPaFZj5w6oIsXJrvsA,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
545,545,IjuWYd2LnkdIQ3EpRG_-mw,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
546,546,uNxXIIFzjHm5r62UTyVjrQ,2hkQ5S6L_D7yX3pWtPw2Ww,5,1,1,1
547,547,RU4GrTAS35hghwXkSSmeFQ,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
548,548,zO_3GUV2fuQ0Ll8816BqFw,2hkQ5S6L_D7yX3pWtPw2Ww,4,0,0,0
549,549,_OjMTsRnN8-JlqyRnjQM3w,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
550,550,FLZDQWWr2UCwuyFbfVKs8A,2hkQ5S6L_D7yX3pWtPw2Ww,5,0,0,0
551,551,gscvcKJpOy8uILqYp-gdHQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
552,552,pvShPg1B5fr4-ujEF2Lhtw,1J4JklvKtxdZEQ4wJM0j6Q,3,5,0,0
553,553,1SW2_cvk-dM1TGI2l1RIjA,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
554,554,r0NDMNgZynIkEMjTqvpQNQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
555,555,lmA2djAKkBDRXcnqAeIv_A,1J4JklvKtxdZEQ4wJM0j6Q,2,0,0,0
556,556,JNueGUEcXPh4Ati1lAVLOA,1J4JklvKtxdZEQ4wJM0j6Q,2,0,0,0
557,557,LHPQOJZoNa8HOzqgzILlXQ,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
558,558,PyWG8CyHlMY_8zlanXafuQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
559,559,ePmJelpBgGEUOqh9R9N8YQ,1J4JklvKtxdZEQ4wJM0j6Q,3,0,0,0
560,560,kA_5--k-dXwaQeDW0KNKjg,1J4JklvKtxdZEQ4wJM0j6Q,1,0,0,0
561,561,rC9CSEHFh8YLaHrEVfLISw,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
562,562,H1GRc-yXf43AVGy46J8Izw,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
563,563,BQ3FMt1iCWRqN7rah4JMUQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
564,564,YTvlj6fMOl92gIwcK7_x3g,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
565,565,OZ1fqJHcXSLk0wEBUe1HTw,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
566,566,qCp__wZWBkr9M05WUYoKzg,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
567,567,vFVrVaPJY8cP_ImFUCnJfw,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
568,568,7CgjeKWjO4-hkp-WskP3cQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
569,569,lDbITzXjjkXYBXQ--RZwQQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
570,570,-RfvBySueH9_-4QkSgcxtA,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
571,571,Z4WuTiuKXB-J175k_IHY3g,1J4JklvKtxdZEQ4wJM0j6Q,4,1,0,1
572,572,nNYGRXTVor5shnSrDma1xw,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
573,573,0Ox22rxRWWs-NjFHrvyPeA,1J4JklvKtxdZEQ4wJM0j6Q,4,0,0,0
574,574,mj3YMQTR224_DQ6X8AuI9A,1J4JklvKtxdZEQ4wJM0j6Q,2,0,0,0
575,575,fDNTHWWGqi7aUB75tBrgIQ,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
576,576,Jh1NJjzj-QQuUyn1CYnjhA,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
577,577,CfndnZ73-asHAOy6OgQOBQ,1J4JklvKtxdZEQ4wJM0j6Q,2,0,0,0
578,578,nZIO_vTR77gtkCXddOMUIw,1J4JklvKtxdZEQ4wJM0j6Q,5,0,0,0
579,579,Rz54fUfeqFCJ7i8HU0yTRA,2TP8uQkMDo7Av5ATNJtI9Q,1,2,0,0
580,580,IBZMvu2dTKy-j23qCJgVWQ,2TP8uQkMDo7Av5ATNJtI9Q,4,2,2,2
581,581,ZtyZp-_SeCMZzM_42eSTNw,2TP8uQkMDo7Av5ATNJtI9Q,4,0,0,0
582,582,q6XnQNNOEgvZaeizUgHTSw,2TP8uQkMDo7Av5ATNJtI9Q,2,2,0,0
583,583,bSnLSfsQoSOBBBEJB1WQiw,2hHtmzmY4glqGYYGr2MQjQ,5,0,0,0
584,584,Y3PQ5P_R7jcgiIS_1dIv-w,2hHtmzmY4glqGYYGr2MQjQ,5,4,1,3
585,585,IMkif9yrPAxj-0-nrrgTBA,2hHtmzmY4glqGYYGr2MQjQ,5,2,0,2
586,586,U4INQZOPSUaj8hMjLlZ3KA,2hHtmzmY4glqGYYGr2MQjQ,5,3,1,2
587,587,bLbSNkLggFnqwNNzzq-Ijw,2hHtmzmY4glqGYYGr2MQjQ,3,2,6,2
588,588,5nd7vqJIfeXTtn98Itvzig,6Rrlg6hnM0ir7ijhKG2ybA,1,0,0,0
589,589,IObiq9FtiYOFBDEClFXoaA,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
590,590,bKpgt3ZsCJY50Sf_coZ73w,6Rrlg6hnM0ir7ijhKG2ybA,2,1,0,0
591,591,tKKu9Cl4nFpumc23t-Cvzg,6Rrlg6hnM0ir7ijhKG2ybA,1,1,0,1
592,592,wN7jGqK_ZpB9KoYSAUyr0g,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
593,593,hwociyWCrzCTU6VOUx6WQA,6Rrlg6hnM0ir7ijhKG2ybA,2,2,0,0
594,594,KIt2_8FHDmDBApPvzDVgrA,6Rrlg6hnM0ir7ijhKG2ybA,3,0,0,0
595,595,e-1gwrBbJ0UUk_iMU2l7Qw,6Rrlg6hnM0ir7ijhKG2ybA,1,0,2,0
596,596,udtJ__NT2o7WepM_ljoGXA,6Rrlg6hnM0ir7ijhKG2ybA,5,0,0,0
597,597,oeN8PWWdpdRW0HeCBypkwA,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
598,598,VS6hYqFnqhrtQEcJ96sbMw,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
599,599,9oFyWfkrDe5E4G_rWmVcYA,6Rrlg6hnM0ir7ijhKG2ybA,4,1,0,0
600,600,Ey_vD4MQwbWbGiEoBZ_QVQ,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
601,601,wku4DoyLzZBnPV-ZOKwojg,6Rrlg6hnM0ir7ijhKG2ybA,4,0,0,0
602,602,jfGevhcYLxY13Fa3drpzoA,6Rrlg6hnM0ir7ijhKG2ybA,2,2,0,0
603,603,zA8FkBuyUgd68NoUSL12CQ,6Rrlg6hnM0ir7ijhKG2ybA,2,3,0,0
604,604,oRllQ-3FwSnZXt3sGNLsMQ,6Rrlg6hnM0ir7ijhKG2ybA,1,0,0,0
605,605,_jjbwHWLFA5GjWFWGLj4ZQ,6Rrlg6hnM0ir7ijhKG2ybA,3,4,3,0
606,606,B5BmRbPULPZqrBN8SxYNYw,6Rrlg6hnM0ir7ijhKG2ybA,3,0,0,0
607,607,Sbi2JAndStC8ND8X09_B6Q,6Rrlg6hnM0ir7ijhKG2ybA,3,2,0,0
608,608,OaN8UG7flab58O525eRsgQ,6Rrlg6hnM0ir7ijhKG2ybA,1,0,0,0
609,609,_VYSXWW5LLfAn4B4CUmXtg,6Rrlg6hnM0ir7ijhKG2ybA,5,1,0,1
610,610,lZjX4HTmzqUC3FSmdVs9lA,6Rrlg6hnM0ir7ijhKG2ybA,2,2,0,0
611,611,cVz8ZPsnXCzb_ovHv13LBA,6Rrlg6hnM0ir7ijhKG2ybA,5,3,0,0
612,612,fxTnYbDwtniGId6mRLD2vA,6Rrlg6hnM0ir7ijhKG2ybA,5,1,0,0
613,613,8Bdt9ApiagB_Mf38FntL5g,6Rrlg6hnM0ir7ijhKG2ybA,5,1,0,0
614,614,jyz8-hAPGRjurBVp9DST9A,6Rrlg6hnM0ir7ijhKG2ybA,2,5,2,2
615,615,CK-W4WhlmLKOZF-50WmmpQ,6Rrlg6hnM0ir7ijhKG2ybA,3,1,2,0
616,616,RTxqtwIbLsRxs8NmiXgNFQ,6Rrlg6hnM0ir7ijhKG2ybA,2,2,0,0
617,617,9hMqNBBpTl3lBy6qCAyu-A,6Rrlg6hnM0ir7ijhKG2ybA,4,1,0,0
618,618,vbe6VKvvOHn0BkqAhhmEmw,6Rrlg6hnM0ir7ijhKG2ybA,5,0,2,0
619,619,dt9IHwfuZs9D9LOH7gjNew,I03AuueyYV6vZwG1GQYokg,4,1,0,0
620,620,jqyCC_CE1KY6oSX8xD-FZg,I03AuueyYV6vZwG1GQYokg,3,1,2,0
621,621,vCQwFlexX13rpEEAAXf0Wg,I03AuueyYV6vZwG1GQYokg,1,1,0,0
622,622,rJi2YPK6uj4FtE8R7OFQcA,BWHQLGtC6rvCxCuuqFsFKA,4,0,0,1
623,623,CqkdpG2tkCPQA69umlAHsA,BWHQLGtC6rvCxCuuqFsFKA,4,0,1,1
624,624,DRUI4PylVx5jTj9Sdw7k-w,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
625,625,6kvGowEk1AvUUwWHLkJyNg,8yjGIa9pv2AWaWqxlt4DDA,3,4,2,4
626,626,HRyFtrmf19GTKEM_kOa2pg,8yjGIa9pv2AWaWqxlt4DDA,2,2,1,2
627,627,8_l_zPhknNajjRQNnf-X2Q,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
628,628,3FsR_Tw-M6QNyNXr2yQcaA,8yjGIa9pv2AWaWqxlt4DDA,1,1,1,1
629,629,09Jn_afJxwZ20eukds1nxA,8yjGIa9pv2AWaWqxlt4DDA,3,1,1,1
630,630,lRHKneipYlS2D87Qz-16aA,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
631,631,BFdF7c4Ym8NXvvBYmN-NeA,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
632,632,5jvSmFteDF5ghyTZ4D1PBg,8yjGIa9pv2AWaWqxlt4DDA,1,2,2,2
633,633,H3wPBzQCKCKiHcV7GZK4kg,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,1
634,634,xYz73tiGiaRzQsOonXJ8Gw,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
635,635,8DEyKVyplnOcSKx39vatbg,8yjGIa9pv2AWaWqxlt4DDA,4,3,0,2
636,636,sxIOFvvXs-geOdZCMHJV_Q,8yjGIa9pv2AWaWqxlt4DDA,2,2,1,1
637,637,bYE5X-TTejK1yVMdKfRYdA,8yjGIa9pv2AWaWqxlt4DDA,4,2,0,0
638,638,LltbT_fUMqZ-ZJP-vJ84IQ,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
639,639,kmE8w5Y785eZmodsx0V6Ag,8yjGIa9pv2AWaWqxlt4DDA,5,5,2,4
640,640,iH_NNl_yGXYwnxmYYC2eeQ,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
641,641,NLhVGk4D5ctF8sZ45kkmHg,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
642,642,5wT0vDycEzgq95yVCZ60Aw,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,2
643,643,GMbjp-DymTKnedxmVv9bXA,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
644,644,J2sXNzMZQpnAtqAgIqVVIw,8yjGIa9pv2AWaWqxlt4DDA,2,1,1,2
645,645,EWQil1sWe23p9uoEU5AZlg,8yjGIa9pv2AWaWqxlt4DDA,3,1,1,1
646,646,aA3lKyCEUvZ5-JYovl7W5g,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
647,647,PV0VEhlmhc2BjzMZEbpWlg,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,1
648,648,gZ8BFs2NKVBTmFctgqhNhg,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
649,649,6Y-l3x4LpUNhTBVMTFmTmA,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,0
650,650,qd16czwFUVHICKF7A4qWsQ,8yjGIa9pv2AWaWqxlt4DDA,3,1,0,1
651,651,-7UURB-qhCeST2DGjjRyeQ,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
652,652,o68A_3bAJTge-ioGXHdxKA,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
653,653,mR1gI04swOCbouyUHPlcAg,8yjGIa9pv2AWaWqxlt4DDA,5,1,0,1
654,654,WQmsiMpsbLCQWjhsEhPIkw,8yjGIa9pv2AWaWqxlt4DDA,1,1,1,1
655,655,K5FrmVM70cJDbMiZ9ywMag,8yjGIa9pv2AWaWqxlt4DDA,5,1,0,1
656,656,eRcr37uzM5gLHgfgwEy7tw,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
657,657,LjDSVQGLLiOO7NCfvmV_MQ,8yjGIa9pv2AWaWqxlt4DDA,5,1,0,1
658,658,lsZlV02ZdqEzR-qILdT7Cw,8yjGIa9pv2AWaWqxlt4DDA,3,1,0,1
659,659,0lCYr2gf5EPIFwlepq4h_w,8yjGIa9pv2AWaWqxlt4DDA,2,2,3,2
660,660,sD_uLJBHHozK-poMkY2l7w,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,0
661,661,YORMpDXL2s7X1JD2iUAWtw,8yjGIa9pv2AWaWqxlt4DDA,5,1,1,1
662,662,PPYZQDoyQ4Wfg6oL80MVFQ,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
663,663,tpc3v9TMrVi-w6MmtRCzwA,8yjGIa9pv2AWaWqxlt4DDA,1,1,2,1
664,664,C2C0GPKvzWWnP57Os9eQ0w,8yjGIa9pv2AWaWqxlt4DDA,3,1,0,1
665,665,K2dbYUIsKZ-tQdF5n47rQA,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
666,666,ScVSkCSQLk0qipN4NT88pg,8yjGIa9pv2AWaWqxlt4DDA,1,0,0,0
667,667,QIrJKF0cJ04Vasv-rxOQ3Q,8yjGIa9pv2AWaWqxlt4DDA,2,3,0,1
668,668,0kLYM03OtK-qeVNrk3sUbQ,8yjGIa9pv2AWaWqxlt4DDA,5,0,0,0
669,669,Rj0FwcSHy2hr2eKnybQMkg,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,0
670,670,z-8xqUAeP1A0-v_8pE4q5Q,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
671,671,n78PhLGZAiBiQIErPNMn2g,8yjGIa9pv2AWaWqxlt4DDA,3,2,0,1
672,672,E9yRSEtayhAKwnje3B4lDA,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
673,673,qewG3X2O4X6JKskxyyqFwQ,8yjGIa9pv2AWaWqxlt4DDA,2,12,4,5
674,674,sa5zd7bwBQzajQB48Y9SUw,8yjGIa9pv2AWaWqxlt4DDA,2,2,1,2
675,675,DczuUhJm6bg6mvMTgoBCqA,8yjGIa9pv2AWaWqxlt4DDA,4,0,0,0
676,676,ssz4_Rj8p1CLgO2WWnIoTA,8yjGIa9pv2AWaWqxlt4DDA,3,0,0,0
677,677,mV0f0WK7hp6YukuZMp57CA,8yjGIa9pv2AWaWqxlt4DDA,4,1,0,1
678,678,FAsoP7gzkDmFdP-eYuysmw,8yjGIa9pv2AWaWqxlt4DDA,3,1,1,1
679,679,OkZk0I2S6mcMOtjSP12U_A,1DedueD53YsKcpqMWPIe9w,3,0,0,0
680,680,8f9m9EdA6M5Jr-sqdPrc5A,1DedueD53YsKcpqMWPIe9w,4,0,0,0
681,681,oJl-C8UECsibhHS2dB8yzQ,1DedueD53YsKcpqMWPIe9w,2,2,0,0
682,682,XLwW5c_194tekHBy6ee7eg,1DedueD53YsKcpqMWPIe9w,5,0,0,0
683,683,qJfW5-Z890LfBV62xDqzUQ,1DedueD53YsKcpqMWPIe9w,5,6,1,0
684,684,lsabqVi48xglkCa2HaqAdA,1DedueD53YsKcpqMWPIe9w,5,0,0,0
685,685,2Ql0lEXOBBcCd9vvPlC67A,1DedueD53YsKcpqMWPIe9w,5,1,0,0
686,686,l_uh-MwztthPaGCHY-eQBg,1DedueD53YsKcpqMWPIe9w,3,0,0,0
687,687,Khd3IuzGe5cd1oKiOF_QjA,1DedueD53YsKcpqMWPIe9w,1,0,0,0
688,688,hNXLWWG5by_3FCmYJsXQMg,1DedueD53YsKcpqMWPIe9w,4,3,0,0
689,689,LNF5pDUmzTAeorTyuvzqRQ,1DedueD53YsKcpqMWPIe9w,4,0,0,0
690,690,tQBrhzi7ixctWgthHHSHgQ,1DedueD53YsKcpqMWPIe9w,5,4,0,1
691,691,nelsvrxo-aGrumfxOYPvew,1DedueD53YsKcpqMWPIe9w,5,1,0,0
692,692,kiTFzV797Y1eZsRQUOEkeA,1DedueD53YsKcpqMWPIe9w,4,0,0,0
693,693,MTsuAZdma0LzPa4dB50RnA,1DedueD53YsKcpqMWPIe9w,1,1,0,0
694,694,RH3i2lapB-GVLbpNzQt9Rw,1DedueD53YsKcpqMWPIe9w,2,1,0,0
695,695,gF37cxBOnIi3ZoC6FKmu-Q,1DedueD53YsKcpqMWPIe9w,5,3,0,0
696,696,4bsc9m93QmN6bMocwaMS5w,1DedueD53YsKcpqMWPIe9w,1,2,0,0
697,697,u_hqmXPmzaM5QOWTQUOVhQ,1DedueD53YsKcpqMWPIe9w,4,0,0,0
698,698,p1yTOjqH4v6_A51sEVvK3w,1DedueD53YsKcpqMWPIe9w,1,0,0,0
699,699,59ygiX9-a8B91rb5qvtIgA,1DedueD53YsKcpqMWPIe9w,4,0,0,0
700,700,qmjoMFMZdLH69_6eGTGDZw,1DedueD53YsKcpqMWPIe9w,1,3,0,0
701,701,lbXEEgn329Ht5UDFYdPcDA,1DedueD53YsKcpqMWPIe9w,5,0,0,0
702,702,waPNZR18BX7v2BzypdexWQ,4_X7bpnWV_VBcp7JQBvlWQ,5,0,0,0
703,703,d5WLqmTMvmL7-RmUDVKqqQ,4_X7bpnWV_VBcp7JQBvlWQ,4,0,0,0
704,704,4zTUqzgK7MMycdrhNDKIBQ,4_X7bpnWV_VBcp7JQBvlWQ,4,1,0,1
705,705,7MYYnLIgeVE1LRQKkNezmA,68s1OlziLPXKvdwBLV_pGw,4,1,0,1
706,706,BSVThVjjFaF5orzkW7Of7Q,68s1OlziLPXKvdwBLV_pGw,4,1,0,0
707,707,DzqjWaOE4CMJS5cxnpD8ZQ,68s1OlziLPXKvdwBLV_pGw,4,1,0,2
708,708,BqOlmTsWas5YqaSYRSFW-g,68s1OlziLPXKvdwBLV_pGw,3,0,0,0
709,709,SYc0JiofjHKHOiJtqt9ZUg,1J69KdlcuXRMCyOFqtQNgg,5,1,1,1
710,710,r1Z8dxSnd7T4XEAhVUoA0Q,1J69KdlcuXRMCyOFqtQNgg,4,1,0,0
711,711,D-ZyQ4iT1XRFkcOAWXnxCQ,1J69KdlcuXRMCyOFqtQNgg,4,0,0,0
712,712,cBSYFg0yZ7ua5Fl_xcsfNQ,1J69KdlcuXRMCyOFqtQNgg,4,0,0,0
713,713,EXCKel52IH1B68ra-XLN5Q,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
714,714,hReKJHrqiehycmFkBKBHPA,44d0NDLZiLTGmpBlNdhDaw,5,1,0,0
715,715,i09F9oU7QvKf7milVy3WIA,44d0NDLZiLTGmpBlNdhDaw,5,1,1,1
716,716,nhFHc_hRwwkxLzEtTmVHQA,44d0NDLZiLTGmpBlNdhDaw,5,1,0,0
717,717,_kFxBm8H4lxA6tdauPa49w,44d0NDLZiLTGmpBlNdhDaw,5,2,0,0
718,718,K2FhZJO-Ud6qnbFgA87NWw,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
719,719,vgjLo3iUrG4Y-JG5Of_6lw,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
720,720,jHN9V2Wr54ItVRrLBRaJQw,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
721,721,k7oAAw4b1pkjCRujQ1hYQQ,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
722,722,3V49w7LgFyh-MaEnJFpyJg,44d0NDLZiLTGmpBlNdhDaw,5,0,0,0
723,723,MBlZaOsG8AOcABC3BEau5A,4aJAI8jFCOibWsedgHXqZQ,1,0,0,0
724,724,fV7jZ2kqPdcr3rIAsBVZig,4aJAI8jFCOibWsedgHXqZQ,1,1,0,0
725,725,AWM5hsh1wTvRHQRJyo7mdw,4aJAI8jFCOibWsedgHXqZQ,1,0,0,0
726,726,oCQUunRYbvlasef8sFwT9g,4aJAI8jFCOibWsedgHXqZQ,4,0,0,0
727,727,jCf3U5y7nGmDLMkLUQDiMg,4aJAI8jFCOibWsedgHXqZQ,5,0,0,0
728,728,hTPvWlMNmxCRXDUZLxitLQ,4aJAI8jFCOibWsedgHXqZQ,1,1,0,0
729,729,NrU9N45MTsGiyD3aWTsjVQ,4aJAI8jFCOibWsedgHXqZQ,1,0,1,0
730,730,P-u44KFPjtKEUzXqLkeWOQ,5kCRty4p7tBwM9P7MAXgvA,3,0,0,0
731,731,u9r7r92gaqijc3eday-XkQ,5kCRty4p7tBwM9P7MAXgvA,4,0,1,0
732,732,kEEx6yEf81i9Wk5Ww1q6GA,5kCRty4p7tBwM9P7MAXgvA,1,1,0,0
733,733,yn4Lhb8NMm9-cDNmN9p34A,5kCRty4p7tBwM9P7MAXgvA,4,0,0,0
734,734,FjmgJIvYxt5TTJSToiPn8g,5kCRty4p7tBwM9P7MAXgvA,3,0,1,0
735,735,FcdKOJBmez810jR6aaOIbQ,5kCRty4p7tBwM9P7MAXgvA,3,2,1,2
736,736,lJFBgSAccsMGwIjfD7LMeQ,5kCRty4p7tBwM9P7MAXgvA,3,0,0,2
737,737,lQG1u-nAsP_3ZO-1fROEwg,5kCRty4p7tBwM9P7MAXgvA,4,0,0,0
738,738,2v48a6qYAdZdynQeB-qAMA,5kCRty4p7tBwM9P7MAXgvA,4,0,0,0
